,instant,date,season_type,year,month,hour,holiday_or_not,week_day,working_day,weather_sit,temperature,atemperature,humidity,windspeed,casual_user,registered_user,count
16199,16200,2012-11-12,4,1,11,17,1,1,0,1,0.62,0.57,0.7,0.3035,68,532,600
16200,16201,2012-11-12,4,1,11,18,1,1,0,1,0.57,0.54,0.79,0.1437,67,488,555
16201,16202,2012-11-12,4,1,11,19,1,1,0,1,0.59,0.56,0.8,0.3035,32,325,357
16202,16203,2012-11-12,4,1,11,20,1,1,0,2,0.57,0.54,0.85,0.3035,33,275,308
16203,16204,2012-11-12,4,1,11,21,1,1,0,3,0.59,0.56,0.8,0.2396,12,147,159
16204,16205,2012-11-12,4,1,11,22,1,1,0,1,0.57,0.54,0.85,0.2715,14,102,116
16205,16206,2012-11-12,4,1,11,23,1,1,0,2,0.59,0.56,0.85,0.2396,3,64,67
16206,16207,2012-11-13,4,1,11,0,0,2,1,2,0.57,0.54,0.91,0.3035,7,20,27
16207,16208,2012-11-13,4,1,11,1,0,2,1,3,0.48,0.47,0.97,0.6867,2,7,9
16208,16209,2012-11-13,4,1,11,2,0,2,1,3,0.4,0.34,0.96,0.4791,9,6,15
16209,16210,2012-11-13,4,1,11,3,0,2,1,3,0.4,0.36,0.96,0.3833,4,5,9
16210,16211,2012-11-13,4,1,11,4,0,2,1,2,0.4,0.36,0.89,0.4153,2,11,13
16211,16212,2012-11-13,4,1,11,5,0,2,1,2,0.37,0.34,0.96,0.3035,2,20,22
16212,16213,2012-11-13,4,1,11,6,0,2,1,3,0.35,0.31,0.89,0.4951,4,50,54
16213,16214,2012-11-13,4,1,11,7,0,2,1,3,0.35,0.33,0.96,0.2715,3,108,111
16214,16215,2012-11-13,4,1,11,8,0,2,1,3,0.35,0.33,0.96,0.2715,6,209,215
16215,16216,2012-11-13,4,1,11,9,0,2,1,3,0.35,0.33,0.89,0.3514,3,111,114
16216,16217,2012-11-13,4,1,11,10,0,2,1,3,0.33,0.29,0.82,0.4153,12,86,98
16217,16218,2012-11-13,4,1,11,11,0,2,1,1,0.35,0.33,0.77,0.2715,24,135,159
16218,16219,2012-11-13,4,1,11,12,0,2,1,1,0.37,0.34,0.67,0.3035,18,182,200
16219,16220,2012-11-13,4,1,11,13,0,2,1,1,0.37,0.34,0.58,0.2715,32,190,222
16220,16221,2012-11-13,4,1,11,14,0,2,1,1,0.42,0.43,0.51,0.4153,36,171,207
16221,16222,2012-11-13,4,1,11,15,0,2,1,1,0.44,0.44,0.44,0.3194,35,186,221
16222,16223,2012-11-13,4,1,11,16,0,2,1,1,0.42,0.43,0.44,0.3194,30,284,314
16223,16224,2012-11-13,4,1,11,17,0,2,1,1,0.37,0.33,0.54,0.3833,35,577,612
16224,16225,2012-11-13,4,1,11,18,0,2,1,1,0.37,0.34,0.54,0.3035,47,516,563
16225,16226,2012-11-13,4,1,11,19,0,2,1,1,0.35,0.31,0.54,0.3833,14,346,360
16226,16227,2012-11-13,4,1,11,20,0,2,1,1,0.33,0.29,0.54,0.3833,14,213,227
16227,16228,2012-11-13,4,1,11,21,0,2,1,1,0.33,0.29,0.54,0.3833,11,180,191
16228,16229,2012-11-13,4,1,11,22,0,2,1,1,0.29,0.25,0.62,0.3514,17,122,139
16229,16230,2012-11-13,4,1,11,23,0,2,1,1,0.29,0.25,0.62,0.3194,8,80,88
16230,16231,2012-11-14,4,1,11,0,0,3,1,1,0.29,0.26,0.62,0.3035,6,22,28
16231,16232,2012-11-14,4,1,11,1,0,3,1,1,0.26,0.23,0.66,0.3194,4,12,16
16232,16233,2012-11-14,4,1,11,2,0,3,1,1,0.26,0.23,0.66,0.3194,2,3,5
16233,16234,2012-11-14,4,1,11,3,0,3,1,1,0.26,0.25,0.72,0.2396,2,7,9
16234,16235,2012-11-14,4,1,11,4,0,3,1,1,0.24,0.25,0.76,0.2076,2,8,10
16235,16236,2012-11-14,4,1,11,5,0,3,1,1,0.24,0.25,0.76,0.2076,2,41,43
16236,16237,2012-11-14,4,1,11,6,0,3,1,1,0.26,0.25,0.72,0.2076,6,144,150
16237,16238,2012-11-14,4,1,11,7,0,3,1,1,0.26,0.23,0.72,0.3035,12,407,419
16238,16239,2012-11-14,4,1,11,8,0,3,1,1,0.31,0.28,0.62,0.3194,29,666,695
16239,16240,2012-11-14,4,1,11,9,0,3,1,1,0.33,0.29,0.57,0.4153,24,312,336
16240,16241,2012-11-14,4,1,11,10,0,3,1,1,0.35,0.31,0.5,0.3833,20,155,175
16241,16242,2012-11-14,4,1,11,11,0,3,1,1,0.35,0.33,0.54,0.2715,27,128,155
16242,16243,2012-11-14,4,1,11,12,0,3,1,1,0.37,0.36,0.51,0.0,42,202,244
16243,16244,2012-11-14,4,1,11,13,0,3,1,1,0.4,0.36,0.47,0.2715,34,184,218
16244,16245,2012-11-14,4,1,11,14,0,3,1,1,0.4,0.38,0.47,0.1437,22,163,185
16245,16246,2012-11-14,4,1,11,15,0,3,1,1,0.4,0.36,0.47,0.3035,34,230,264
16246,16247,2012-11-14,4,1,11,16,0,3,1,1,0.37,0.38,0.51,0.1118,33,292,325
16247,16248,2012-11-14,4,1,11,17,0,3,1,1,0.35,0.34,0.54,0.2076,21,566,587
16248,16249,2012-11-14,4,1,11,18,0,3,1,1,0.35,0.34,0.58,0.1757,26,545,571
16249,16250,2012-11-14,4,1,11,19,0,3,1,1,0.33,0.33,0.57,0.1757,30,370,400
16250,16251,2012-11-14,4,1,11,20,0,3,1,1,0.33,0.34,0.57,0.0959,17,254,271
16251,16252,2012-11-14,4,1,11,21,0,3,1,1,0.33,0.36,0.62,0.0,7,210,217
16252,16253,2012-11-14,4,1,11,22,0,3,1,1,0.31,0.34,0.67,0.0,8,169,177
16253,16254,2012-11-14,4,1,11,23,0,3,1,1,0.26,0.26,0.77,0.1437,11,80,91
16254,16255,2012-11-15,4,1,11,0,0,4,1,2,0.29,0.33,0.72,0.0,3,35,38
16255,16256,2012-11-15,4,1,11,1,0,4,1,2,0.29,0.29,0.72,0.1118,4,16,20
16256,16257,2012-11-15,4,1,11,2,0,4,1,2,0.29,0.28,0.77,0.1757,2,9,11
16257,16258,2012-11-15,4,1,11,3,0,4,1,2,0.29,0.31,0.77,0.0959,2,4,6
16258,16259,2012-11-15,4,1,11,4,0,4,1,2,0.31,0.31,0.72,0.1437,2,7,9
16259,16260,2012-11-15,4,1,11,5,0,4,1,2,0.33,0.31,0.67,0.2396,5,36,41
16260,16261,2012-11-15,4,1,11,6,0,4,1,2,0.33,0.31,0.72,0.2715,3,148,151
16261,16262,2012-11-15,4,1,11,7,0,4,1,2,0.33,0.31,0.72,0.2076,9,405,414
16262,16263,2012-11-15,4,1,11,8,0,4,1,2,0.33,0.31,0.67,0.2396,23,627,650
16263,16264,2012-11-15,4,1,11,9,0,4,1,2,0.35,0.34,0.67,0.2076,19,308,327
16264,16265,2012-11-15,4,1,11,10,0,4,1,2,0.35,0.36,0.73,0.1437,13,144,157
16265,16266,2012-11-15,4,1,11,11,0,4,1,2,0.37,0.36,0.67,0.1437,30,140,170
16266,16267,2012-11-15,4,1,11,12,0,4,1,2,0.4,0.39,0.68,0.1118,31,186,217
16267,16268,2012-11-15,4,1,11,13,0,4,1,2,0.42,0.43,0.59,0.1118,22,199,221
16268,16269,2012-11-15,4,1,11,14,0,4,1,2,0.42,0.43,0.59,0.1757,29,176,205
16269,16270,2012-11-15,4,1,11,15,0,4,1,2,0.42,0.43,0.64,0.1757,28,193,221
16270,16271,2012-11-15,4,1,11,16,0,4,1,2,0.4,0.38,0.63,0.2076,26,320,346
16271,16272,2012-11-15,4,1,11,17,0,4,1,2,0.4,0.38,0.63,0.2396,24,543,567
16272,16273,2012-11-15,4,1,11,18,0,4,1,2,0.4,0.38,0.63,0.2076,12,565,577
16273,16274,2012-11-15,4,1,11,19,0,4,1,2,0.37,0.36,0.67,0.1437,13,377,390
16274,16275,2012-11-15,4,1,11,20,0,4,1,1,0.37,0.38,0.67,0.1118,25,264,289
16275,16276,2012-11-15,4,1,11,21,0,4,1,2,0.35,0.36,0.73,0.1118,22,206,228
16276,16277,2012-11-15,4,1,11,22,0,4,1,2,0.35,0.34,0.73,0.1757,12,145,157
16277,16278,2012-11-15,4,1,11,23,0,4,1,2,0.35,0.34,0.67,0.1757,9,120,129
16278,16279,2012-11-16,4,1,11,0,0,5,1,2,0.35,0.36,0.73,0.1118,9,60,69
16279,16280,2012-11-16,4,1,11,1,0,5,1,2,0.33,0.34,0.72,0.0959,7,18,25
16280,16281,2012-11-16,4,1,11,2,0,5,1,2,0.33,0.33,0.77,0.1757,2,11,13
16281,16282,2012-11-16,4,1,11,3,0,5,1,2,0.33,0.33,0.72,0.1437,2,8,10
16282,16283,2012-11-16,4,1,11,4,0,5,1,2,0.33,0.34,0.72,0.1118,2,7,9
16283,16284,2012-11-16,4,1,11,5,0,5,1,2,0.33,0.34,0.72,0.0959,4,36,40
16284,16285,2012-11-16,4,1,11,6,0,5,1,2,0.33,0.34,0.67,0.0959,6,128,134
16285,16286,2012-11-16,4,1,11,7,0,5,1,2,0.33,0.33,0.67,0.1757,7,364,371
16286,16287,2012-11-16,4,1,11,8,0,5,1,2,0.35,0.36,0.63,0.1437,19,696,715
16287,16288,2012-11-16,4,1,11,9,0,5,1,1,0.37,0.38,0.58,0.1118,23,332,355
16288,16289,2012-11-16,4,1,11,10,0,5,1,1,0.37,0.36,0.58,0.2076,35,167,202
16289,16290,2012-11-16,4,1,11,11,0,5,1,1,0.42,0.43,0.47,0.2396,35,187,222
16290,16291,2012-11-16,4,1,11,12,0,5,1,1,0.44,0.44,0.47,0.3035,30,264,294
16291,16292,2012-11-16,4,1,11,13,0,5,1,1,0.46,0.46,0.42,0.2076,54,228,282
16292,16293,2012-11-16,4,1,11,14,0,5,1,1,0.46,0.46,0.38,0.1118,49,206,255
16293,16294,2012-11-16,4,1,11,15,0,5,1,1,0.46,0.46,0.42,0.1437,32,239,271
16294,16295,2012-11-16,4,1,11,16,0,5,1,1,0.46,0.46,0.38,0.3035,35,352,387
16295,16296,2012-11-16,4,1,11,17,0,5,1,1,0.4,0.38,0.51,0.2076,43,541,584
16296,16297,2012-11-16,4,1,11,18,0,5,1,1,0.37,0.36,0.58,0.1757,24,485,509
16297,16298,2012-11-16,4,1,11,19,0,5,1,1,0.4,0.38,0.51,0.2396,28,308,336
16298,16299,2012-11-16,4,1,11,20,0,5,1,1,0.4,0.36,0.51,0.2715,22,209,231
16299,16300,2012-11-16,4,1,11,21,0,5,1,1,0.37,0.36,0.54,0.2076,23,159,182
16300,16301,2012-11-16,4,1,11,22,0,5,1,1,0.35,0.33,0.58,0.2715,25,141,166
16301,16302,2012-11-16,4,1,11,23,0,5,1,1,0.35,0.33,0.58,0.2396,16,116,132
16302,16303,2012-11-17,4,1,11,0,0,6,0,1,0.33,0.33,0.57,0.1757,13,97,110
16303,16304,2012-11-17,4,1,11,1,0,6,0,1,0.29,0.28,0.66,0.2076,15,76,91
16304,16305,2012-11-17,4,1,11,2,0,6,0,1,0.29,0.28,0.72,0.2076,10,43,53
16305,16306,2012-11-17,4,1,11,3,0,6,0,1,0.29,0.28,0.72,0.2076,4,21,25
16306,16307,2012-11-17,4,1,11,4,0,6,0,1,0.26,0.25,0.77,0.2076,3,8,11
16307,16308,2012-11-17,4,1,11,5,0,6,0,1,0.26,0.26,0.77,0.1757,3,12,15
16308,16309,2012-11-17,4,1,11,6,0,6,0,1,0.26,0.25,0.77,0.2396,2,23,25
16309,16310,2012-11-17,4,1,11,7,0,6,0,1,0.26,0.25,0.77,0.2076,10,72,82
16310,16311,2012-11-17,4,1,11,8,0,6,0,1,0.29,0.28,0.72,0.2396,32,140,172
16311,16312,2012-11-17,4,1,11,9,0,6,0,1,0.37,0.34,0.54,0.2396,50,202,252
16312,16313,2012-11-17,4,1,11,10,0,6,0,1,0.4,0.36,0.51,0.2715,64,260,324
16313,16314,2012-11-17,4,1,11,11,0,6,0,1,0.42,0.43,0.47,0.2076,82,345,427
16314,16315,2012-11-17,4,1,11,12,0,6,0,1,0.44,0.44,0.44,0.1757,119,361,480
16315,16316,2012-11-17,4,1,11,13,0,6,0,1,0.46,0.46,0.42,0.2715,181,348,529
16316,16317,2012-11-17,4,1,11,14,0,6,0,1,0.46,0.46,0.42,0.2076,177,382,559
16317,16318,2012-11-17,4,1,11,15,0,6,0,1,0.46,0.46,0.38,0.3194,177,376,553
16318,16319,2012-11-17,4,1,11,16,0,6,0,1,0.44,0.44,0.44,0.2396,146,327,473
16319,16320,2012-11-17,4,1,11,17,0,6,0,1,0.42,0.43,0.44,0.1757,103,304,407
16320,16321,2012-11-17,4,1,11,18,0,6,0,1,0.4,0.39,0.55,0.1118,36,239,275
16321,16322,2012-11-17,4,1,11,19,0,6,0,1,0.37,0.38,0.58,0.0959,47,210,257
16322,16323,2012-11-17,4,1,11,20,0,6,0,2,0.37,0.38,0.73,0.0959,32,144,176
16323,16324,2012-11-17,4,1,11,21,0,6,0,2,0.35,0.36,0.63,0.1118,17,126,143
16324,16325,2012-11-17,4,1,11,22,0,6,0,2,0.35,0.36,0.63,0.1118,17,132,149
16325,16326,2012-11-17,4,1,11,23,0,6,0,2,0.33,0.34,0.77,0.1118,21,116,137
16326,16327,2012-11-18,4,1,11,0,0,0,0,2,0.33,0.33,0.77,0.1757,13,120,133
16327,16328,2012-11-18,4,1,11,1,0,0,0,1,0.33,0.31,0.77,0.2076,16,83,99
16328,16329,2012-11-18,4,1,11,2,0,0,0,1,0.31,0.31,0.89,0.1118,10,67,77
16329,16330,2012-11-18,4,1,11,3,0,0,0,2,0.33,0.33,0.89,0.1757,11,39,50
16330,16331,2012-11-18,4,1,11,4,0,0,0,2,0.33,0.31,0.89,0.2076,6,10,16
16331,16332,2012-11-18,4,1,11,5,0,0,0,1,0.31,0.31,0.89,0.1437,7,9,16
16332,16333,2012-11-18,4,1,11,6,0,0,0,1,0.31,0.29,0.89,0.1757,4,15,19
16333,16334,2012-11-18,4,1,11,7,0,0,0,1,0.31,0.29,0.89,0.2076,5,41,46
16334,16335,2012-11-18,4,1,11,8,0,0,0,1,0.33,0.31,0.82,0.2715,21,102,123
16335,16336,2012-11-18,4,1,11,9,0,0,0,1,0.35,0.33,0.77,0.2715,51,157,208
16336,16337,2012-11-18,4,1,11,10,0,0,0,1,0.37,0.33,0.73,0.3194,81,252,333
16337,16338,2012-11-18,4,1,11,11,0,0,0,1,0.42,0.43,0.68,0.3035,94,269,363
16338,16339,2012-11-18,4,1,11,12,0,0,0,1,0.44,0.44,0.68,0.3035,103,343,446
16339,16340,2012-11-18,4,1,11,13,0,0,0,1,0.44,0.44,0.68,0.3514,115,336,451
16340,16341,2012-11-18,4,1,11,14,0,0,0,1,0.44,0.44,0.68,0.3194,127,305,432
16341,16342,2012-11-18,4,1,11,15,0,0,0,1,0.46,0.46,0.59,0.3035,91,320,411
16342,16343,2012-11-18,4,1,11,16,0,0,0,2,0.44,0.44,0.68,0.3514,61,315,376
16343,16344,2012-11-18,4,1,11,17,0,0,0,2,0.42,0.43,0.73,0.2715,50,234,284
16344,16345,2012-11-18,4,1,11,18,0,0,0,1,0.4,0.38,0.73,0.2396,38,242,280
16345,16346,2012-11-18,4,1,11,19,0,0,0,1,0.4,0.38,0.73,0.1757,18,196,214
16346,16347,2012-11-18,4,1,11,20,0,0,0,1,0.4,0.38,0.73,0.1757,11,122,133
16347,16348,2012-11-18,4,1,11,21,0,0,0,1,0.4,0.36,0.73,0.2715,19,95,114
16348,16349,2012-11-18,4,1,11,22,0,0,0,2,0.4,0.36,0.73,0.2715,10,68,78
16349,16350,2012-11-18,4,1,11,23,0,0,0,1,0.4,0.38,0.73,0.2396,8,55,63
16350,16351,2012-11-19,4,1,11,0,0,1,1,1,0.4,0.38,0.73,0.2396,7,24,31
16351,16352,2012-11-19,4,1,11,1,0,1,1,2,0.4,0.38,0.73,0.2396,2,21,23
16352,16353,2012-11-19,4,1,11,2,0,1,1,2,0.4,0.36,0.73,0.2715,2,7,9
16353,16354,2012-11-19,4,1,11,3,0,1,1,2,0.4,0.38,0.73,0.2396,2,4,6
16354,16355,2012-11-19,4,1,11,4,0,1,1,2,0.4,0.38,0.73,0.2396,3,13,16
16355,16356,2012-11-19,4,1,11,5,0,1,1,2,0.4,0.38,0.73,0.2396,3,40,43
16356,16357,2012-11-19,4,1,11,6,0,1,1,2,0.4,0.36,0.73,0.2715,5,130,135
16357,16358,2012-11-19,4,1,11,7,0,1,1,2,0.4,0.36,0.73,0.3194,7,383,390
16358,16359,2012-11-19,4,1,11,8,0,1,1,2,0.4,0.36,0.73,0.3194,15,652,667
16359,16360,2012-11-19,4,1,11,9,0,1,1,2,0.4,0.36,0.73,0.2715,20,262,282
16360,16361,2012-11-19,4,1,11,10,0,1,1,2,0.4,0.36,0.73,0.2715,35,108,143
16361,16362,2012-11-19,4,1,11,11,0,1,1,2,0.42,0.43,0.73,0.2715,35,166,201
16362,16363,2012-11-19,4,1,11,12,0,1,1,2,0.44,0.44,0.68,0.3035,37,209,246
16363,16364,2012-11-19,4,1,11,13,0,1,1,1,0.48,0.47,0.59,0.2715,48,207,255
16364,16365,2012-11-19,4,1,11,14,0,1,1,1,0.48,0.47,0.59,0.2715,49,172,221
16365,16366,2012-11-19,4,1,11,15,0,1,1,1,0.48,0.47,0.59,0.2076,46,215,261
16366,16367,2012-11-19,4,1,11,16,0,1,1,1,0.46,0.46,0.64,0.2715,57,327,384
16367,16368,2012-11-19,4,1,11,17,0,1,1,2,0.46,0.46,0.64,0.2076,35,588,623
16368,16369,2012-11-19,4,1,11,18,0,1,1,2,0.44,0.44,0.64,0.2715,23,561,584
16369,16370,2012-11-19,4,1,11,19,0,1,1,2,0.44,0.44,0.64,0.3035,27,383,410
16370,16371,2012-11-19,4,1,11,20,0,1,1,2,0.42,0.43,0.68,0.2715,9,254,263
16371,16372,2012-11-19,4,1,11,21,0,1,1,2,0.42,0.43,0.59,0.2396,17,190,207
16372,16373,2012-11-19,4,1,11,22,0,1,1,1,0.37,0.38,0.73,0.1118,9,108,117
16373,16374,2012-11-19,4,1,11,23,0,1,1,1,0.37,0.38,0.73,0.1118,4,74,78
16374,16375,2012-11-20,4,1,11,0,0,2,1,1,0.35,0.36,0.77,0.1437,5,28,33
16375,16376,2012-11-20,4,1,11,1,0,2,1,1,0.37,0.38,0.73,0.1118,5,12,17
16376,16377,2012-11-20,4,1,11,2,0,2,1,2,0.35,0.36,0.84,0.0959,2,7,9
16377,16378,2012-11-20,4,1,11,3,0,2,1,2,0.37,0.38,0.78,0.1118,2,4,6
16378,16379,2012-11-20,4,1,11,4,0,2,1,2,0.37,0.36,0.73,0.2076,2,8,10
16379,16380,2012-11-20,4,1,11,5,0,2,1,2,0.37,0.36,0.73,0.1437,4,34,38
16380,16381,2012-11-20,4,1,11,6,0,2,1,2,0.37,0.36,0.78,0.1757,4,148,152
16381,16382,2012-11-20,4,1,11,7,0,2,1,1,0.35,0.36,0.84,0.0959,9,413,422
16382,16383,2012-11-20,4,1,11,8,0,2,1,1,0.37,0.36,0.78,0.1437,18,651,669
16383,16384,2012-11-20,4,1,11,9,0,2,1,2,0.4,0.41,0.78,0.0,30,300,330
16384,16385,2012-11-20,4,1,11,10,0,2,1,2,0.44,0.44,0.73,0.0959,34,146,180
16385,16386,2012-11-20,4,1,11,11,0,2,1,2,0.46,0.46,0.74,0.0959,47,162,209
16386,16387,2012-11-20,4,1,11,12,0,2,1,2,0.46,0.46,0.74,0.0,72,245,317
16387,16388,2012-11-20,4,1,11,13,0,2,1,2,0.48,0.47,0.64,0.0,51,220,271
16388,16389,2012-11-20,4,1,11,14,0,2,1,2,0.48,0.47,0.64,0.1118,49,179,228
16389,16390,2012-11-20,4,1,11,15,0,2,1,2,0.51,0.49,0.61,0.1118,63,228,291
16390,16391,2012-11-20,4,1,11,16,0,2,1,2,0.46,0.46,0.68,0.0959,62,337,399
16391,16392,2012-11-20,4,1,11,17,0,2,1,2,0.44,0.44,0.78,0.1757,39,555,594
16392,16393,2012-11-20,4,1,11,18,0,2,1,2,0.44,0.44,0.73,0.0959,18,536,554
16393,16394,2012-11-20,4,1,11,19,0,2,1,2,0.44,0.44,0.78,0.0,25,363,388
16394,16395,2012-11-20,4,1,11,20,0,2,1,2,0.42,0.43,0.84,0.0,13,226,239
16395,16396,2012-11-20,4,1,11,21,0,2,1,1,0.4,0.41,0.78,0.0,16,145,161
16396,16397,2012-11-20,4,1,11,22,0,2,1,1,0.4,0.41,0.78,0.0,9,117,126
16397,16398,2012-11-20,4,1,11,23,0,2,1,1,0.35,0.36,0.89,0.1118,3,84,87
16398,16399,2012-11-21,4,1,11,0,0,3,1,1,0.37,0.39,0.89,0.0,3,27,30
16399,16400,2012-11-21,4,1,11,1,0,3,1,1,0.35,0.36,0.89,0.1118,3,15,18
16400,16401,2012-11-21,4,1,11,2,0,3,1,1,0.31,0.31,0.96,0.1118,4,8,12
16401,16402,2012-11-21,4,1,11,3,0,3,1,1,0.31,0.31,0.96,0.1118,2,4,6
16402,16403,2012-11-21,4,1,11,4,0,3,1,1,0.31,0.31,0.96,0.1118,2,12,14
16403,16404,2012-11-21,4,1,11,5,0,3,1,1,0.31,0.31,0.96,0.1118,3,30,33
16404,16405,2012-11-21,4,1,11,6,0,3,1,1,0.31,0.33,0.96,0.0959,4,101,105
16405,16406,2012-11-21,4,1,11,7,0,3,1,1,0.29,0.31,0.96,0.0959,13,264,277
16406,16407,2012-11-21,4,1,11,8,0,3,1,2,0.31,0.33,0.89,0.0959,14,541,555
16407,16408,2012-11-21,4,1,11,9,0,3,1,1,0.35,0.36,0.84,0.0959,47,322,369
16408,16409,2012-11-21,4,1,11,10,0,3,1,1,0.4,0.41,0.68,0.0,24,152,176
16409,16410,2012-11-21,4,1,11,11,0,3,1,1,0.44,0.44,0.55,0.2076,45,200,245
16410,16411,2012-11-21,4,1,11,12,0,3,1,1,0.48,0.47,0.45,0.2076,76,272,348
16411,16412,2012-11-21,4,1,11,13,0,3,1,1,0.48,0.47,0.38,0.2396,72,297,369
16412,16413,2012-11-21,4,1,11,14,0,3,1,1,0.51,0.49,0.36,0.2076,86,331,417
16413,16414,2012-11-21,4,1,11,15,0,3,1,1,0.51,0.49,0.4,0.0959,70,383,453
16414,16415,2012-11-21,4,1,11,16,0,3,1,1,0.48,0.47,0.36,0.1437,61,412,473
16415,16416,2012-11-21,4,1,11,17,0,3,1,1,0.44,0.44,0.44,0.1757,43,335,378
16416,16417,2012-11-21,4,1,11,18,0,3,1,1,0.46,0.46,0.42,0.1118,26,289,315
16417,16418,2012-11-21,4,1,11,19,0,3,1,1,0.42,0.43,0.47,0.2076,25,222,247
16418,16419,2012-11-21,4,1,11,20,0,3,1,1,0.37,0.38,0.67,0.1118,13,127,140
16419,16420,2012-11-21,4,1,11,21,0,3,1,1,0.4,0.41,0.55,0.0,10,99,109
16420,16421,2012-11-21,4,1,11,22,0,3,1,1,0.37,0.39,0.54,0.0,8,84,92
16421,16422,2012-11-21,4,1,11,23,0,3,1,1,0.35,0.38,0.67,0.0,9,52,61
16422,16423,2012-11-22,4,1,11,0,1,4,0,1,0.35,0.36,0.73,0.0959,5,45,50
16423,16424,2012-11-22,4,1,11,1,1,4,0,1,0.31,0.33,0.72,0.0959,7,39,46
16424,16425,2012-11-22,4,1,11,2,1,4,0,1,0.26,0.28,0.82,0.0959,5,17,22
16425,16426,2012-11-22,4,1,11,3,1,4,0,1,0.26,0.28,0.82,0.1118,2,8,10
16426,16427,2012-11-22,4,1,11,4,1,4,0,1,0.24,0.25,0.88,0.1437,3,4,7
16427,16428,2012-11-22,4,1,11,5,1,4,0,1,0.26,0.28,0.82,0.1118,4,8,12
16428,16429,2012-11-22,4,1,11,6,1,4,0,1,0.29,0.29,0.77,0.1118,4,17,21
16429,16430,2012-11-22,4,1,11,7,1,4,0,1,0.24,0.25,0.82,0.1437,9,51,60
16430,16431,2012-11-22,4,1,11,8,1,4,0,1,0.26,0.26,0.82,0.1437,22,79,101
16431,16432,2012-11-22,4,1,11,9,1,4,0,1,0.33,0.36,0.72,0.0,27,96,123
16432,16433,2012-11-22,4,1,11,10,1,4,0,1,0.4,0.39,0.63,0.1118,67,156,223
16433,16434,2012-11-22,4,1,11,11,1,4,0,1,0.46,0.46,0.45,0.0959,91,145,236
16434,16435,2012-11-22,4,1,11,12,1,4,0,1,0.48,0.47,0.38,0.0,119,147,266
16435,16436,2012-11-22,4,1,11,13,1,4,0,1,0.51,0.49,0.34,0.0,127,146,273
16436,16437,2012-11-22,4,1,11,14,1,4,0,1,0.53,0.51,0.32,0.0,127,97,224
16437,16438,2012-11-22,4,1,11,15,1,4,0,1,0.53,0.51,0.32,0.0,134,98,232
16438,16439,2012-11-22,4,1,11,16,1,4,0,1,0.51,0.49,0.36,0.0,103,83,186
16439,16440,2012-11-22,4,1,11,17,1,4,0,1,0.48,0.47,0.38,0.0,68,45,113
16440,16441,2012-11-22,4,1,11,18,1,4,0,1,0.44,0.44,0.47,0.0,18,56,74
16441,16442,2012-11-22,4,1,11,19,1,4,0,1,0.4,0.41,0.84,0.0,15,33,48
16442,16443,2012-11-22,4,1,11,20,1,4,0,1,0.37,0.39,0.78,0.0,17,39,56
16443,16444,2012-11-22,4,1,11,21,1,4,0,1,0.37,0.38,0.67,0.0959,9,41,50
16444,16445,2012-11-22,4,1,11,22,1,4,0,1,0.35,0.38,0.67,0.0,10,38,48
16445,16446,2012-11-22,4,1,11,23,1,4,0,1,0.33,0.36,0.77,0.0,10,30,40
16446,16447,2012-11-23,4,1,11,0,0,5,1,1,0.31,0.34,0.72,0.0,2,34,36
16447,16448,2012-11-23,4,1,11,1,0,5,1,1,0.31,0.33,0.89,0.0959,4,13,17
16448,16449,2012-11-23,4,1,11,2,0,5,1,1,0.29,0.31,0.82,0.0959,3,6,9
16449,16450,2012-11-23,4,1,11,3,0,5,1,1,0.29,0.33,0.77,0.0,3,2,5
16450,16451,2012-11-23,4,1,11,4,0,5,1,1,0.26,0.28,0.82,0.1118,3,5,8
16451,16452,2012-11-23,4,1,11,5,0,5,1,1,0.26,0.31,0.89,0.0,2,12,14
16452,16453,2012-11-23,4,1,11,6,0,5,1,1,0.26,0.31,0.89,0.0,2,22,24
16453,16454,2012-11-23,4,1,11,7,0,5,1,1,0.26,0.31,0.89,0.0,7,74,81
16454,16455,2012-11-23,4,1,11,8,0,5,1,1,0.26,0.28,0.96,0.0959,13,85,98
16455,16456,2012-11-23,4,1,11,9,0,5,1,1,0.31,0.31,0.82,0.1118,34,82,116
16456,16457,2012-11-23,4,1,11,10,0,5,1,1,0.37,0.36,0.67,0.1757,89,116,205
16457,16458,2012-11-23,4,1,11,11,0,5,1,1,0.44,0.44,0.55,0.2076,123,132,255
16458,16459,2012-11-23,4,1,11,12,0,5,1,1,0.48,0.47,0.42,0.2715,188,195,383
16459,16460,2012-11-23,4,1,11,13,0,5,1,1,0.51,0.49,0.42,0.3035,226,202,428
16460,16461,2012-11-23,4,1,11,14,0,5,1,1,0.55,0.52,0.4,0.2715,242,197,439
16461,16462,2012-11-23,4,1,11,15,0,5,1,1,0.53,0.51,0.45,0.2715,235,216,451
16462,16463,2012-11-23,4,1,11,16,0,5,1,2,0.53,0.51,0.45,0.1118,160,201,361
16463,16464,2012-11-23,4,1,11,17,0,5,1,2,0.53,0.51,0.43,0.0959,119,185,304
16464,16465,2012-11-23,4,1,11,18,0,5,1,2,0.51,0.49,0.48,0.0,52,160,212
16465,16466,2012-11-23,4,1,11,19,0,5,1,2,0.51,0.49,0.52,0.1757,35,123,158
16466,16467,2012-11-23,4,1,11,20,0,5,1,1,0.51,0.49,0.45,0.0959,44,102,146
